Name,Brand,Latitude,Longitude
Shell,Shell,43.9042739,-78.6778633
Free Flow,Unknown,44.1929165,-77.2492551
Esso,Esso,44.0779957,-78.9838269
Esso,Esso,43.9722372,-79.130308
Bethany Premium Fuels,Unknown,44.1814327,-78.5700202
XTR,XTR,44.2014587,-79.265154
Esso,Esso,44.7490382,-79.7068258
Black Creek Outfitters,Unknown,46.8394329,-83.3235556
Tunnel Lake Trading Post,Unknown,46.4501254,-83.340514
Esso,Esso,44.3176498,-78.3140016
Drumbo Convenience,Unknown,43.2358057,-80.5519261
Innerkip Kommunity Food Market,Unknown,43.2082442,-80.6969512
Petro-Canada,Petro-Canada,43.1376002,-80.7031457
GOCO,Unknown,43.0179034,-80.6978846
Shell,Shell,42.986095,-80.6065379
Esso,Esso,42.9170393,-80.6703785
Esso,Esso,43.1335774,-80.7311305
Canadian Tire,Canadian Tire,43.1154754,-80.7371601
Ultramar,Ultramar,43.7959862,-79.2301141
Esso,Esso,43.1455842,-80.7384181
Esso,Esso,43.120005,-80.7388888
Petro-Canada,Petro-Canada,42.8543053,-80.6931639
Shell,Shell,43.1436854,-80.7512055
Shell,Shell,43.1281288,-80.7691287
Esso,Esso,43.1284474,-80.7693735
Diva Petroleum,Unknown,43.1538044,-80.8998794
Ward's,Unknown,42.902549,-80.7596873
Pioneer,Pioneer,42.8583832,-80.7102737
Shell,Shell,43.1891631,-81.4064307
Petro-Canada,Petro-Canada,42.8743503,-80.7426399
Pioneer,Pioneer,42.8821083,-80.7496002
Esso,Esso,46.3034051,-79.4582462
Esso,Esso,43.0574583,-80.8137882
Esso,Esso,42.9560142,-80.7902665
Petro-Canada,Petro-Canada,43.0372513,-80.8675095
Mac's,Mac's,43.0430849,-80.8888645
Circle K,Circle K,43.0554955,-81.0063721
Shell,Shell,43.0562672,-81.004284
F/S North Wellington,Unknown,43.9100809,-80.87244
Canadian Tire Gas Bar,Canadian Tire,45.3353277,-79.2052923
Pioneer,Pioneer,43.7324606,-80.9689312
Top Valu,Unknown,43.7277489,-80.9434623
Esso,Esso,43.833126,-80.8626124
Petro-Canada,Petro-Canada,43.8352555,-80.8428126
Tara Gas Bar Variety,Unknown,44.4804648,-81.1465591
Pioneer,Pioneer,42.7785144,-81.171208
Ultramar,Ultramar,42.7789445,-81.1687528
Petro-Canada,Petro-Canada,43.3429879,-79.9592954
Unknown,Unknown,43.3524655,-80.986735
Esso,Esso,43.3688325,-79.9957627
Pioneer,Pioneer,43.3770456,-80.0066109
Petro-Canada,Petro-Canada,43.3765708,-80.0043672
Husky,Husky,42.9883774,-81.0576915
MacEwen,MacEwen,43.1853153,-81.3967633
GOCO,Unknown,43.1479434,-81.5383407
Fast Stop,Unknown,43.7574006,-80.676504
Esso,Esso,43.3420152,-81.479319
Canco,Unknown,43.3577732,-81.4830374
Shell,Shell,43.3595458,-81.4832898
MacEwen,MacEwen,43.3612683,-81.4830273
Pioneer,Pioneer,43.1958836,-80.021174
Canadian Tire,Canadian Tire,42.0965417,-83.1076227
Shell,Shell,42.1112817,-83.1106831
Edgewater Gas,Unknown,42.1493914,-83.1109044
Petro Line,Unknown,42.1872845,-83.0707853
UPI Energy,Unknown,42.2927755,-82.7013123
Petro-Canada,Petro-Canada,42.2975451,-82.7619208
Shell,Shell,42.2793528,-82.8463501
Pioneer,Pioneer,42.280233,-82.8713804
Petro-Canada,Petro-Canada,42.279589,-82.8717667
UPI Energy,Unknown,42.2792874,-82.8787525
Petro-Canada,Petro-Canada,42.2165093,-82.9161948
Esso,Esso,42.219774,-82.8744516
Mobil,Mobil,42.1774322,-82.8039202
Esso,Esso,42.1782541,-82.826715
Jack's Auto Service Gas Bar,Unknown,42.1686211,-82.8138886
Unknown,Unknown,41.8118297,-82.6584348
Esso,Esso,41.9865074,-82.9314713
Petro Line,Unknown,42.1465815,-82.9698645
Chatham Fuels,Unknown,42.4223052,-82.1669881
UPI Energy,Unknown,42.4033479,-82.1973011
Esso,Esso,42.0400643,-82.6732215
Esso,Esso,43.2846957,-80.0436321
Shell,Shell,43.2813783,-80.0649436
Centex,Unknown,44.3190315,-76.5023437
Esso,Esso,43.784322,-80.1353489
Ultramar,Ultramar,44.5417465,-78.7244439
Hamilton Terminal (Industrial),Shell,43.2695695,-79.8460311
GO Campbell Petroleum Ltd,Unknown,45.5863434,-74.5398427
Petro-Pass Truck Stop,Unknown,44.5608238,-80.9700965
Shell,Shell,45.608633,-74.613213
Esso,Esso,44.0075205,-77.8792785
Hockneys Harwood Auto,Unknown,44.1381262,-78.1804892
Ultramar,Ultramar,44.1995109,-78.4683828
Costco Gasoline,Costco Gasoline,45.4354523,-75.6015509
Esso,Esso,43.1927031,-79.8171745
Mac's,Mac's,43.1988938,-79.841136
Husky,Husky,43.2170083,-79.8326971
XTR,XTR,44.6328945,-75.6935571
Seeway Gas,Unknown,44.6055723,-75.7201137
Esso,Esso,43.0950403,-79.0848095
Esso,Esso,44.3063997,-78.3232135
Esso,Esso,44.7984058,-76.67806
Shell,Shell,45.0521915,-77.8739708
Ultramar,Ultramar,44.507334,-78.2165301
Shell,Shell,44.3545245,-78.7345545
Petro-Canada,Petro-Canada,44.3235526,-78.7209436
Esso,Esso,44.3237828,-78.7201738
Ultramar,Ultramar,44.267469,-78.409112
Ultramar,Ultramar,44.3276118,-78.4421025
Unknown,Unknown,43.6718993,-79.5917791
Unknown,Unknown,43.6721826,-79.5919025
Transit Fuels,Unknown,43.3983418,-80.4668707
Petro-Canada,Petro-Canada,43.7163975,-79.2608605
Pioneer,Pioneer,44.3942835,-77.9719555
Esso,Esso,43.2913847,-79.8809132
Mobil,Mobil,43.5014795,-80.1884524
Pinewood,Unknown,49.7109485,-94.8514791
Stinson,Stinson,45.5437908,-74.9554159
Ultramar,Ultramar,45.5619128,-74.8696858
Econo,Unknown,44.4583857,-77.7589801
Pioneer,Pioneer,44.4790964,-77.6904041
Unknown,Unknown,43.8742213,-78.8444822
Petro-Canada,Petro-Canada,45.2993798,-75.0787492
Ultramar,Ultramar,45.3757819,-74.9022008
Esso,Esso,45.3403407,-74.8963805
Francis,Unknown,45.0757519,-75.3412919
Centex,Unknown,45.2425348,-77.1748594
Unknown,Unknown,43.5556824,-80.2649815
Shell,Shell,43.8518213,-79.7006034
Shell,Shell,45.3120956,-75.9329455
Shell,Shell,45.197355,-74.8720045
Petro-Canada,Petro-Canada,44.3215131,-78.2924713
Esso,Esso,43.177918,-79.2405814
Esso,Esso,43.7862697,-79.65032
Esso Commercial Cardlock,Esso,43.7857039,-79.65011
Free Flow,Unknown,44.1849435,-76.768958
Circle K,Circle K,44.384326,-77.9778412
Esso,Esso,44.7597427,-75.4824176
Esso,Esso,46.185085,-82.9277842
Esso,Esso,43.9421164,-79.4536511
Esso,Esso,44.0051396,-79.5738178
UPI Energy,Unknown,44.2570291,-79.1834926
Petro-Canada,Petro-Canada,44.0909248,-80.1382995
Esso,Esso,45.3744001,-75.5979416
MacEwen,MacEwen,45.6191798,-74.6925621
GT's Gas,Unknown,45.0948677,-74.7957936
Canadian Tire,Canadian Tire,45.2725372,-75.7468196
Pioneer,Pioneer,43.0926904,-79.0854573
Petro-Canada,Petro-Canada,44.3569003,-79.6466482
Gen 7 Fuel,Unknown,44.4959751,-78.3528906
Pioneer,Pioneer,43.4557429,-80.1288333
MacEwen,MacEwen,44.7419535,-75.4691032
Costco Gasoline,Costco Gasoline,43.0645518,-79.1280051
Circle K,Circle K,45.2703066,-75.8571813
Esso,Esso,43.9203987,-79.656648
Flying J Travel Center,Flying J,43.6535028,-79.6488618
Petro-Pass,Unknown,44.2776971,-78.3372253
Ultramar,Ultramar,45.2703135,-75.3116102
Drummond,Unknown,45.2339915,-75.6751113
Mobil,Mobil,43.5577178,-80.285271
Shell,Shell,43.4683441,-80.4504906
Unknown,Unknown,43.1756967,-79.7888591
Rankin Gen7 Fuel,Unknown,46.5326032,-84.2569665
Esso,Esso,43.1747261,-79.2508705
Esso,Esso,43.146603,-79.2546114
Shell,Shell,44.2560565,-76.4601305
Costco,Costco Gasoline,43.9649595,-78.9017506
Shell,Shell,43.6976304,-80.3704241
Mac's,Mac's,48.3745588,-89.2707462
Propane Plus Service Center,Unknown,46.5260267,-84.3188808
Pioneer,Pioneer,44.3355337,-76.1538161
Esso,Esso,44.3377716,-76.1690846
Petro-Canada,Petro-Canada,43.8159638,-79.4247355
Grandpas Gas Bar,Unknown,42.8321984,-81.4090054
Wampum Fuels,Unknown,42.8396703,-81.3799895
Bear Creek Express,Unknown,42.7707755,-81.4906975
Shell,Shell,43.8234742,-79.4791157
Esso,Esso,43.5432675,-80.2443673
Esso,Esso,43.8289909,-79.0883256
Unknown,Unknown,43.8465655,-79.0254418
Unknown,Unknown,42.9936522,-79.237681
7-Eleven,7-Eleven,42.8862729,-79.2545793
Esso,Esso,44.2793644,-76.5688024
Husky,Husky,43.6792842,-79.7279993
Unknown,Unknown,43.235022,-79.7189426
Esso,Esso,43.7992521,-79.2623062
Amco,Unknown,43.6846904,-80.4233398
Drummond's Gas,Drummond's Gas,44.8941322,-76.0274699
Petro-Canada,Petro-Canada,43.4606053,-80.4749048
Pioneer,Pioneer,44.3324714,-79.8839233
Econo Gas Bar,Unknown,45.6105536,-74.5976377
Shell,Shell,44.3569018,-79.7673091
Pioneer,Pioneer,43.7458704,-81.708109
Unknown,Unknown,43.8697633,-79.4423738
Unknown,Unknown,43.5737067,-79.6488058
Costco Gas Station,Costco Gasoline,42.9148242,-81.2143187
Mobil,Mobil,42.9752961,-81.3234204
Esso,Esso,43.0101397,-81.3406333
Petro-Canada,Petro-Canada,43.965091,-78.9045418
Little Arrows,Unknown,42.8400459,-81.3799711
Flying J,Flying J,45.1390185,-74.4957917
Shell,Shell,45.1943677,-74.3833558
Shawanaga Gas & Variety,Unknown,45.5367065,-80.2642877
Chevron,Chevron,34.0712311,-117.5590401
Esso,Esso,43.752351,-79.4671846
Gen7 Fuel,Unknown,45.8509571,-80.5621134
Pioneer Gas Station,Pioneer,43.7680358,-79.2281635
Costco Gasoline,Costco Gasoline,46.5031304,-80.947767
Shell,Shell,45.520582,-74.6520285
MacEwen,MacEwen,45.5217364,-74.650788
Esso,Esso,44.117353,-77.5975132
Ultramar,Ultramar,44.1081283,-77.6214239
Free Flow,Unknown,44.0611364,-77.6000572
Ultramar,Ultramar,44.1283027,-77.4573155
Esso,Esso,44.1799447,-77.3789291
Unknown,Unknown,44.3625902,-79.6823301
Esso,Esso,43.7170066,-79.5274756
Pro One Stop,Unknown,44.3014363,-77.5505137
Petro-Canada,Petro-Canada,44.7411137,-77.1640626
Circle K,Circle K,43.6995844,-79.8209472
Esso,Esso,44.3503891,-78.7326972
Ultramar,Ultramar,44.3594828,-78.7181546
Circle K,Circle K,44.5004123,-77.4717306
Esso Commercial Cardlock,Unknown,43.5465237,-79.862764
Esso,Esso,42.2348281,-83.06181
Shell,Shell,44.9162366,-78.7233038
Esso,Esso,46.6505944,-80.9260395
Shell,Shell,46.4673777,-80.9997528
Shell,Shell,42.9884979,-81.0629685
Unknown,Unknown,45.960669,-81.9922637
Petro-Canada,Petro-Canada,46.2479311,-81.7602434
Esso,Esso,46.3293011,-81.5887141
General’s Store and Gas Pump,Unknown,46.0459755,-81.7756526
Esso,Esso,43.6227784,-79.5404431
Canadian Tire,Canadian Tire,42.782511,-81.1746234
Petro-Canada,Petro-Canada,43.8233624,-79.306367
Esso,Esso,43.7969089,-79.3046665
Inver,Unknown,48.4172403,-89.2948793
Pioneer,Pioneer,43.1714699,-80.2156478
Mobil,Mobil,46.5484548,-80.8787717
Esso,Esso,46.552856,-80.8662851
Unknown,Unknown,43.2561459,-79.8616871
Esso Cardlocks,Esso,42.347767,-82.182764
Petro-Canada,Petro-Canada,45.3611682,-75.7390771
Unknown,Unknown,42.3188984,-83.0228716
Unknown,Unknown,42.3081145,-83.0166087
Unknown,Unknown,42.2994647,-82.7793816
Petro-Canada,Petro-Canada,43.1478059,-80.1942225
Rocky's Gas Bar,Unknown,46.7720384,-80.80977
Esso,Esso,44.0987041,-79.6267685
Esso,Esso,42.244974,-82.951844
Mobil,Mobil,44.1518318,-79.8783235
Ultramar,Ultramar,43.9632638,-81.5201873
Petro-Canada,Petro-Canada,43.81018,-79.7371054
Unknown,Unknown,42.2769641,-83.0520906
Pioneer,Pioneer,42.3137184,-82.9173105
Esso,Esso,43.9085314,-80.8617349
Unknown,Unknown,43.227786,-77.2838448
Foleyet General Store,Unknown,48.2446832,-82.4410085
Esso,Esso,48.4478582,-89.250006
Shell,Shell,43.0034223,-79.2705133
Pioneer,Pioneer,43.005953,-79.252231
Esso,Esso,44.5664017,-80.9616095
Petro-Canada,Petro-Canada,43.0946449,-79.5384371
Mobil,Unknown,43.0166443,-79.2492142
Unknown,Unknown,42.2308013,-82.9635733
Unknown,Unknown,42.2308867,-82.9626989
Pioneer,Pioneer,43.1217694,-80.7402737
Unknown,Unknown,45.1385704,-74.4965758
Shell,Shell,44.6052672,-75.71702
Unknown,Unknown,45.9123679,-80.5591285
Gen7,Unknown,46.367994,-79.7591557
Unknown,Unknown,46.7008042,-81.5559581
Esso,Esso,43.042949,-81.2263495
Stop & Save Gas and Variety,Unknown,42.9790547,-80.0970672
Unknown,Unknown,46.8168769,-84.3992459
Unknown,Unknown,49.3975466,-82.3699929
Unknown,Unknown,43.3345604,-80.4323512
Unknown,Unknown,42.9210984,-78.9672321
Gen7 Fuel,Gen7 Fuel,42.5897416,-82.4765325
Esso,Esso,43.623852,-80.695996
Unknown,Unknown,34.0652965,-117.5541522
Unknown,Unknown,34.0648663,-117.5593172
Canadian Tire,Canadian Tire,44.1099717,-79.5821605
MacEwen Cardlock,Unknown,44.7157252,-75.522033
Petro-Canada,Petro-Canada,44.3973622,-79.6571121
Esso,Esso,43.7920761,-79.625748
UPI Energy,Unknown,44.1814159,-81.6314216
Esso,Esso,44.3722125,-79.6916607
Esso,Esso,43.709062,-79.6162471
Petro-Canada,Petro-Canada,43.6862784,-79.6063774
Unknown,Unknown,52.6379715,-94.0816231
Magee's Gas Bar,Unknown,44.2687838,-80.5423531
Shell,Shell,43.8192949,-79.2203811
Shell,Shell,43.5746021,-79.8337046
Petro-Pass Cardlock,Petro-Canada,43.7024023,-79.7988711
Esso,Esso,46.4939658,-80.847791
Shell,Shell,43.6225058,-79.6034633
Esso,Esso,43.799311,-79.369743
MacEwen,MacEwen,45.3831463,-75.9694817
Esso,Esso,43.5227062,-79.6809578
Esso,Esso,43.7790166,-79.4149565
Husky,Husky,43.676014,-79.769918
Husky,Husky,43.5754455,-79.7047398
Petro-Canada,Petro-Canada,44.2686624,-76.9675737
Petro-Canada,Petro-Canada,43.7844964,-79.5693395
Petro-Canada,Petro-Canada,43.6169053,-79.5459174
Esso,Esso,43.826618,-79.463787
Shell,Shell,43.711202,-79.5671619
Petro-Canada,Petro-Canada,43.4812968,-79.6953357
Canadian Tire,Canadian Tire,43.1871101,-79.230546
Petro-Canada,Petro-Canada,43.189708,-79.2262233
Petro-Canada,Petro-Canada,43.792889,-79.3931544
Petro-Canada,Petro-Canada,43.3820174,-80.7146375
Esso,Esso,42.9199414,-78.9600832
Esso,Esso,45.3777191,-75.6675671
Canadian Tire,Canadian Tire,43.7695775,-79.3726994
Ultramar,Ultramar,44.1206571,-77.5942001
Unknown,Unknown,43.7932005,-79.3541885
Petro-Canada,Petro-Canada,43.464534,-79.6860161
Esso,Esso,45.4626288,-76.074472
Global,Global,43.9659924,-78.7369254
Circle K,Circle K,43.6956991,-79.7987054
Herb's Travel Plaza,Unknown,45.4662735,-74.6770354
Shell,Shell,43.3975407,-80.3623425
Irving,Irving,45.0537197,-74.7759482
Petro-Canada,Petro-Canada,43.8838653,-79.4665481
Shell,Shell,44.4007542,-79.6995405
Petro-Canada,Petro-Canada,44.403413,-79.7017548
Canadian Tire,Canadian Tire,44.4016335,-79.7014378
Petro-Canada,Petro-Canada,44.4044471,-79.7036988
Canadian Tire,Canadian Tire,44.3331207,-79.6931484
Esso,Esso,43.6361685,-79.39971
7-Eleven,7-Eleven,43.6456165,-79.4109976
Pioneer,Pioneer,43.5560759,-79.5814981
Petro Line,Unknown,43.4211028,-81.6217422
Shell,Shell,42.9949159,-81.2988993
Canadian Tire,Canadian Tire,42.9815866,-81.2389295
Shell,Shell,42.9971278,-81.2489518
Petro-Canada,Petro-Canada,43.9132323,-80.1229585
Petro-Canada,Petro-Canada,43.0179243,-81.3107883
Esso,Esso,43.9215779,-80.0879684
Unknown,Unknown,43.7734352,-79.4432379
Esso,Esso,43.9279351,-80.0991722
Pioneer,Pioneer,43.2619839,-79.8865739
Top Valu,Unknown,43.7803656,-79.2997618
Sunoco,Sunoco,42.985666,-81.2876047
Petro-Canada,Petro-Canada,42.9261989,-81.217857
Esso,Esso,42.9265373,-81.2182076
Petro-Canada,Petro-Canada,43.7022698,-79.387928
7-Eleven,7-Eleven,42.9842816,-81.2630519
Parkway Gas,Unknown,45.379371,-78.9191659
Esso,Esso,44.0997311,-78.9447152
Pioneer,Pioneer,44.1002555,-78.94494
Esso,Esso,43.7807399,-79.4440005
Canadian Tire,Canadian Tire,43.0281645,-81.2752895
Petro-Canada,Petro-Canada,42.9265333,-81.217006
Canadian Tire,Canadian Tire,42.9363013,-81.2801179
Petro-Canada,Petro-Canada,42.9422707,-81.2360209
Petro-Canada,Petro-Canada,42.9253271,-81.2072581
Esso,Esso,42.9453568,-81.1077996
Flying J,Flying J,42.9331749,-81.1748438
Esso Cardlock,Esso,42.9451163,-81.1071173
Unknown,Unknown,42.9337311,-81.1740373
Canadian Tire,Canadian Tire,44.0892726,-79.1336476
Petro-Canada,Petro-Canada,44.9095203,-79.3694981
Esso,Esso,42.9412329,-81.2582422
Pioneer,Pioneer,42.9558614,-81.2756386
Shell,Shell,42.9465573,-81.2895653
Unknown,Unknown,42.9732159,-81.2251163
Shell,Shell,43.759483,-79.4108055
Unknown,Unknown,42.9783535,-81.2266
Petro-Canada,Petro-Canada,43.9752054,-79.2316634
Shell,Shell,42.9771947,-81.1932901
Esso,Esso,42.9782441,-81.1952342
Encore Fuels,Encore,42.9766451,-81.1879411
Unknown,Unknown,42.984986,-81.263115
Canadian Tire,Canadian Tire,43.3977735,-80.3707382
Shell,Shell,43.5274787,-79.6516259
Petro-Canada,Petro-Canada,42.9210513,-81.2799798
Pioneer,Pioneer,43.1818466,-81.2992
Petro-Canada,Petro-Canada,43.0041904,-81.3033169
Esso,Esso,43.4315371,-80.5247818
Husky,Husky,43.4323172,-80.5252598
Esso,Esso,43.4187807,-80.4543172
Esso,Esso,43.4158182,-80.4792542
Shell,Shell,43.4630879,-80.5387951
Petro-Canada,Petro-Canada,43.4372151,-80.512908
Esso,Esso,43.4848177,-80.5274185
Mobil,Mobil,45.0421661,-79.3224477
Canadian Tire,Canadian Tire,45.0443088,-79.326098
Esso,Esso,43.8749275,-79.5563498
Esso,Esso,43.410205,-80.4619239
Mobil,Mobil,43.4182017,-80.4729887
Esso,Esso,45.3272382,-75.8198449
Esso,Esso,43.3959347,-80.4320601
Circle K,Circle K,45.3935143,-75.7503996
Petro-Canada,Petro-Canada,43.5007182,-80.5329036
Esso,Esso,45.3972481,-75.7416992
Esso,Esso,43.4253484,-80.5446506
Pioneer,Pioneer,43.4396841,-80.5217645
Pioneer,Pioneer,43.4279829,-80.4320858
Canadian Tire,Canadian Tire,43.4293837,-80.4357292
Mobil,Mobil,43.4674399,-80.4555098
Canadian Tire Gas+,Canadian Tire,43.4156595,-80.5131638
Shell,Shell,43.0138137,-81.2118181
Amco,Unknown,43.7701821,-79.3703973
Esso,Esso,43.0143358,-81.2130385
Petro-Canada,Petro-Canada,43.0425252,-81.2274929
Canadian Tire,Canadian Tire,43.9206958,-78.5408794
Petro-Canada,Petro-Canada,43.9413292,-79.4534082
Ultramar,Ultramar,44.299037,-76.4217225
Esso,Esso,44.2992375,-76.422806
Petro-Canada,Petro-Canada,43.4907898,-79.7156348
Esso,Esso,45.3421178,-75.7862712
Petro-Canada,Petro-Canada,43.9357983,-78.59961
Amco,Unknown,44.0415771,-79.4765876
Mobil,Mobil,46.489552,-81.002794
Shell,Shell,43.423529,-80.5531493
Canadian Tire,Canadian Tire,43.4900191,-79.716337
Petro-Canada,Petro-Canada,43.0260899,-81.2827702
Shell,Shell,43.7726204,-79.8765268
Esso,Esso,43.9413294,-80.1025745
Esso,Esso,44.4565699,-80.8977833
Esso,Esso,44.2659518,-80.5557654
Esso,Esso,44.0819506,-80.1874462
Shell,Shell,44.9163244,-78.723406
Pioneer,Pioneer,44.9299112,-78.7160615
Esso,Esso,45.0448097,-78.698549
Esso,Esso,44.8862053,-79.3488186
Petro-Canada,Petro-Canada,44.5734825,-80.9265913
Husky,Husky,43.2032729,-79.8594827
Shell,Shell,44.0733869,-79.4845579
Shell,Shell,44.3374142,-79.1896445
Free Flow Petroleum,FreeFlow,44.1850685,-76.7691619
Mobil,Mobil,45.3450198,-79.2282974
Pioneer,Pioneer,43.1551772,-79.2671637
Ultramar,Ultramar,43.8800995,-78.8559736
Shell,Shell,45.9781292,-81.924098
UPI Energy,Unknown,44.6333781,-81.1337706
Pioneer,Pioneer,44.5744135,-80.9164149
Esso,Esso,44.5592539,-80.9913245
Mobil,Mobil,44.5741814,-80.9249439
Canadian Tire,Canadian Tire,44.5744384,-80.9156062
Canadian Tire,Canadian Tire,44.17479,-81.6158057
Esso,Esso,45.331836,-79.232472
7-Eleven,7-Eleven,43.9174847,-80.103639
Shell,Shell,43.9185228,-80.0988159
Mobil,Mobil,44.3500285,-78.7613587
Canadian Tire,Canadian Tire,43.1552385,-79.2703362
Shell,Shell,43.3794427,-80.2989672
Petro-Canada,Petro-Canada,44.4260996,-79.1220505
Esso,Esso,43.8562529,-79.9912197
Petro Canada,Petro-Canada,44.5753199,-80.9152796
Petro-Canada,Petro-Canada,43.1966998,-79.7951968
Unknown,Unknown,43.217792,-79.8757274
Esso,Esso,43.2019227,-79.8506687
Husky,Husky,43.2115119,-79.8349053
Esso,Esso,43.1898915,-79.7699778
Alves Auto Centre,Esso,45.2892648,-79.8512322
Esso,Esso,43.732008,-79.4190667
VP Racing Fuels,Unknown,44.4759968,-77.3111123
Pioneer,Pioneer,43.1926332,-79.851611
Gales,Unknown,43.164634,-79.2439645
Canadian Tire,Canadian Tire,45.308605,-75.9164261
Esso,Esso,44.1991572,-79.4402783
Esso,Canadian Tire,44.6012357,-75.7053839
Pioneer,Pioneer,43.9668709,-78.1682744
Petro-Canada,Petro-Canada,49.0583306,-81.0345047
Canadian Tire,Canadian Tire,49.0592884,-81.0451026
Canadian Tire,Canadian Tire,49.0593297,-81.0453385
Esso,Esso,49.7868747,-92.8326182
Co-op,Federated Co-operatives,49.786442,-92.8406533
Mobil,Mobil,49.7864162,-92.8125938
Petro-Canada,Petro-Canada,49.7864335,-92.8437871
Safeway,Safeway,49.781835,-92.8384833
Petro-Canada,Petro-Canada,45.3081982,-75.9156482
Esso,Esso,45.3763375,-75.757316
Shell,Shell,44.188524,-77.3969619
Petro-Canada,Petro-Canada,44.1964375,-77.4007941
Canadian Tire,Canadian Tire,44.1868243,-77.400153
Pioneer,Pioneer,44.188664,-77.395893
Drummond's Gas,Drummond's Gas,45.2814396,-75.5707769
MacEwen,MacEwen,45.2697387,-75.5944782
Stinson,Stinson,45.3247631,-75.5966813
Stinson,Stinson,45.324856,-75.595817
Pioneer,Pioneer,44.2192619,-76.6421434
Canadian Tire,Canadian Tire,45.1369035,-76.1426563
Irving,Irving,45.7981202,-77.1149373
Shell,Shell,43.2300266,-80.6062474
Ultramar,Ultramar,44.7108739,-79.3842423
Shell,Shell,44.7118727,-79.3832958
Husky,Husky,44.6954329,-79.3981234
Cardinal Motel Gas,Unknown,44.6962618,-79.3987051
Shell,Shell,44.6457637,-79.3513124
Petro-Canada,Petro-Canada,42.8105946,-81.1513518
Ultramar,Ultramar,42.7926057,-81.1661547
Mobil,Mobil,43.2576547,-79.928545
Petro-Canada,Petro-Canada,43.4640632,-79.7451382
Pioneer,Pioneer,44.1155343,-79.5569231
Petro-Canada,Petro-Canada,44.1157972,-79.5598975
Petro-Canada,Petro-Canada,42.7621566,-81.196366
Petro-Canada,Petro-Canada,42.7619282,-81.1963156
Petro-Canada,Petro-Canada,44.3569722,-79.6466306
Shell,Shell,44.3578435,-79.6487541
Ultramar,Ultramar,44.2984745,-78.2613061
Centex,Unknown,43.6840994,-79.347161
Petro-Canada,Petro-Canada,45.400944,-75.7294755
Ultramar,Ultramar,45.3549336,-75.7355363
Global,Global,43.2209422,-79.8525758
Esso,Esso,43.4519624,-80.51744
shell,Shell,43.3650502,-79.9894336
Mobil,Mobil,44.4266401,-79.1243834
Ultramar,Ultramar,44.3167765,-79.2781259
Ultramar,Ultramar,44.3011711,-79.3437277
Shell,Shell,43.9466054,-79.9722019
Petro-Canada,Petro-Canada,43.947034,-79.9712588
Shell,Shell,44.6481342,-77.1215695
Petro-Canada,Petro-Canada,49.058099,-81.035157
Esso,Esso,44.4186898,-80.0956721
Unknown,Unknown,43.4750311,-79.7010041
Esso,Esso,43.4179204,-80.3100082
Esso,Esso,43.3701303,-80.8456037
Esso,Esso,43.6670217,-79.3686752
Petro-Canada,Petro-Canada,43.1133725,-80.7362652
Canadian Tire,Canadian Tire,43.7053668,-79.6891891
Petro-Canada,Petro-Canada,46.472431,-81.0295447
GOCO,Unknown,43.1442964,-82.038452
Esso,Esso,43.0801911,-80.2606952
Ultramar,Ultramar,44.6041224,-79.3725362
Esso,Esso,43.6654202,-79.4865672
Petro V Plus,Unknown,43.6659192,-79.4874514
Pioneer,Pioneer,46.5008672,-80.962734
Shell,Shell,46.5052644,-80.9475432
Petro-Canada,Petro-Canada,43.7568971,-79.4102823
Shell,Shell,46.5039573,-80.9865822
Mobil,Mobil,42.8485427,-80.2938697
Canadian Tire,Canadian Tire,42.8477873,-80.2935234
Mac's,Mac's,48.3897499,-89.2450518
Petro-Canada,Petro-Canada,42.8461256,-80.3089309
Petro-Canada,Petro-Canada,46.5007241,-80.9608961
Esso,Esso,46.4999516,-80.9637534
Petro-Canada,Petro-Canada,44.2623183,-79.3454822
Esso,Esso,43.7370805,-79.43438
Shell,Shell,45.3177116,-76.0501415
Brighton Gas Bar,Unknown,44.0587437,-77.7451702
GOCO,Unknown,43.371403,-80.9595929
Mobil,Mobil,43.2597714,-79.8896984
Petro-Canada,Petro-Canada,42.9346503,-82.4094314
Ayr Self Serve & Convenience,Jutzi,43.3053256,-80.47151
Ultramar,Ultramar,45.2968681,-75.8897692
Petro-Canada,Petro-Canada,45.2679699,-75.9382229
Esso,Esso,45.3042506,-75.8777256
Petro-Canada,Petro-Canada,45.3273272,-75.8214955
Shell,Shell,45.3473472,-75.7880488
Ultramar,Ultramar,44.3052595,-79.3628395
Petro-Canada,Petro-Canada,44.3042694,-79.3624423
Shell,Shell,44.1103639,-79.5811102
Arco,Arco,34.0724756,-117.5586124
Esso,Esso,44.0061558,-77.143524
Petro-Canada,Petro-Canada,44.1064571,-79.6011991
XTR,XTR,43.6483951,-80.1869329
Esso,Esso,44.7309145,-78.8189203
Esso,Esso,44.6788561,-79.4057822
Petro-Canada,Petro-Canada,45.3757415,-75.7570745
Shell,Shell,45.3806165,-75.7474004
Ultramar,Ultramar,44.8850714,-79.3474935
Esso,Esso,44.5725868,-78.9468469
Petro-Canada,Petro-Canada,45.4111069,-75.7059822
7-Eleven,7-Eleven,43.5665963,-80.257884
Shell,Shell,45.3685493,-75.7733291
Pioneer,Pioneer,43.9506617,-78.2796934
MacEwen,MacEwen,45.409652,-75.6924474
Petro-Pass,Unknown,46.4366977,-80.9742784
Canadian Tire Gas+,Canadian Tire,43.5660041,-80.2766563
